Day of isolation,Mean,Lower_CI,Upper_CI
0,7.3442236028518355,5.2690426542400965,9.825160897675948
1,6.912164336897212,4.800409623233732,9.460989058151835
2,4.079842015201261,2.468101686686617,6.1005054074939675
3,1.9436550034258777,0.8755911465049309,3.40049032878687
4,0.5947463516291376,0.051283539654023436,1.47304039749401
5,0.04510786421210122,0.0,0.3383485503800966
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,0.0
13,0.0,0.0,0.0
14,0.0,0.0,0.0
15,0.0,0.0,0.0
16,0.0,0.0,0.0
17,0.0,0.0,0.0
18,0.0,0.0,0.0
19,0.0,0.0,0.0
20,0.0,0.0,0.0
21,0.0,0.0,0.0
22,0.0,0.0,0.0
23,0.0,0.0,0.0
24,0.0,0.0,0.0
25,0.0,0.0,0.0
26,0.0,0.0,0.0
27,0.0,0.0,0.0
28,0.0,0.0,0.0
29,0.0,0.0,0.0
30,0.0,0.0,0.0
