Day of isolation,Mean,Lower_CI,Upper_CI
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0,0.0,0.0
11,0.0,0.0,0.0
12,0.0,0.0,1.0
13,0.0,0.0,2.0
14,0.0,0.0,3.0
15,0.0,0.0,4.0
16,0.0,0.0,5.0
17,0.0,0.0,6.0
18,1.0,0.0,7.0
19,2.0,0.0,8.0
20,3.0,0.0,9.0
21,4.0,1.0,10.0
22,5.0,2.0,11.0
23,6.0,3.0,12.0
24,7.0,4.0,13.0
25,8.0,5.0,14.0
26,9.0,6.0,15.0
27,10.0,7.0,16.0
28,11.0,8.0,17.0
29,12.0,9.0,18.0
30,13.0,10.0,19.0
